window_id,start_time,end_time,split,regime_label,gnn_top_pairs,parsed_top_pairs,confidence,parse_ok,parse_error,top3_overlap_rate,jaccard_at_3,top1_match_rate
2395,2025-03-21T16:00:00,2025-03-22T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2396,2025-03-21T17:00:00,2025-03-22T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2397,2025-03-21T18:00:00,2025-03-22T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2398,2025-03-21T19:00:00,2025-03-22T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2399,2025-03-21T20:00:00,2025-03-22T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2400,2025-03-21T21:00:00,2025-03-22T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2401,2025-03-21T22:00:00,2025-03-22T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2402,2025-03-21T23:00:00,2025-03-22T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2403,2025-03-22T00:00:00,2025-03-22T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2404,2025-03-22T01:00:00,2025-03-22T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2405,2025-03-22T02:00:00,2025-03-22T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2406,2025-03-22T03:00:00,2025-03-22T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2407,2025-03-22T04:00:00,2025-03-22T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2408,2025-03-22T05:00:00,2025-03-22T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2409,2025-03-22T06:00:00,2025-03-22T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2410,2025-03-22T07:00:00,2025-03-22T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2411,2025-03-22T08:00:00,2025-03-22T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2412,2025-03-22T09:00:00,2025-03-22T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2413,2025-03-22T10:00:00,2025-03-22T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2414,2025-03-22T11:00:00,2025-03-22T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2415,2025-03-22T12:00:00,2025-03-22T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2416,2025-03-22T13:00:00,2025-03-23T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2417,2025-03-22T14:00:00,2025-03-23T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2418,2025-03-22T15:00:00,2025-03-23T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2419,2025-03-22T16:00:00,2025-03-23T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2420,2025-03-22T17:00:00,2025-03-23T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2421,2025-03-22T18:00:00,2025-03-23T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2422,2025-03-22T19:00:00,2025-03-23T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2423,2025-03-22T20:00:00,2025-03-23T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2424,2025-03-22T21:00:00,2025-03-23T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2425,2025-03-22T22:00:00,2025-03-23T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2426,2025-03-22T23:00:00,2025-03-23T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2427,2025-03-23T00:00:00,2025-03-23T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2428,2025-03-23T01:00:00,2025-03-23T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2429,2025-03-23T02:00:00,2025-03-23T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2430,2025-03-23T03:00:00,2025-03-23T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2431,2025-03-23T04:00:00,2025-03-23T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2432,2025-03-23T05:00:00,2025-03-23T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2433,2025-03-23T06:00:00,2025-03-23T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2434,2025-03-23T07:00:00,2025-03-23T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2435,2025-03-23T08:00:00,2025-03-23T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2436,2025-03-23T09:00:00,2025-03-23T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2437,2025-03-23T10:00:00,2025-03-23T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2438,2025-03-23T11:00:00,2025-03-23T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2439,2025-03-23T12:00:00,2025-03-23T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2440,2025-03-23T13:00:00,2025-03-24T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2441,2025-03-23T14:00:00,2025-03-24T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2442,2025-03-23T15:00:00,2025-03-24T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2443,2025-03-23T16:00:00,2025-03-24T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2444,2025-03-23T17:00:00,2025-03-24T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2445,2025-03-23T18:00:00,2025-03-24T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2446,2025-03-23T19:00:00,2025-03-24T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2447,2025-03-23T20:00:00,2025-03-24T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2448,2025-03-23T21:00:00,2025-03-24T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2449,2025-03-23T22:00:00,2025-03-24T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2450,2025-03-23T23:00:00,2025-03-24T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2451,2025-03-24T00:00:00,2025-03-24T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2452,2025-03-24T01:00:00,2025-03-24T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2453,2025-03-24T02:00:00,2025-03-24T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2454,2025-03-24T03:00:00,2025-03-24T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2455,2025-03-24T04:00:00,2025-03-24T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
