model,monitoring_location_id,flow_rate,rolling_21,true_label,arima_test_rmse,llm_prediction,llm_confidence,parse_ok,parse_error
phi-3.5-mini-instruct,USGS-12447390,6.04,6.565714285714286,Low,37.20775723529282,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13334300,14100.0,16571.428571428572,High,18631.86432537051,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12457000,793.0,1048.3809523809523,Low,2623.5994617046144,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12458000,499.0,287.57142857142856,Low,778.0209698128198,High,0.9,True,
phi-3.5-mini-instruct,USGS-12442500,3950.0,7265.714285714285,Medium,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,4220.0,3479.5238095238096,Medium,6063.167585115459,High,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,830.0,734.952380952381,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12465000,1.14,1.9433333333333336,Low,53.21281910789904,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,118.0,252.1428571428571,Low,486.192387119909,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12458000,234.0,365.3809523809524,Low,778.0209698128198,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13335050,49.1,53.585714285714296,Low,87.55100282214526,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12508990,2430.0,2721.428571428572,Low,3228.228865323477,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12472600,125.0,131.47619047619048,Low,56.52799863011091,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452800,1350.0,448.1904761904762,Low,377.8042179976496,High,0.9,True,
phi-3.5-mini-instruct,USGS-13348000,45.4,57.53333333333333,Low,136.48781261754797,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12484500,3200.0,2893.809523809524,Medium,2404.9955726944195,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447200,1860.0,1390.0,Low,2142.1682734627743,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,1060.0,1253.952380952381,Low,936.9136059387152,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14015000,189.0,152.4047619047619,Low,169.295782003557,High,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,785.0,1134.904761904762,Low,2623.5994617046144,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12458000,1270.0,769.3809523809524,Low,778.0209698128198,High,0.9,True,
phi-3.5-mini-instruct,USGS-12464800,6.8,12.915714285714284,Low,10.235605106276356,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13348000,46.0,76.66666666666667,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12448998,52.0,49.23333333333333,Low,309.39979389679627,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12449950,501.0,543.047619047619,Low,1670.1993533228897,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12459000,15600.0,1865.6666666666667,High,3552.3653423727915,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14113000,846.0,904.3333333333334,Low,1233.3436263976494,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14018500,142.0,47.50952380952381,Low,918.4129278545872,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12442500,933.0,1149.6190476190477,Low,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12510500,2020.0,2019.095238095238,Low,3492.406807749207,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12452800,100.0,116.8095238095238,Low,377.8042179976496,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12462500,1770.0,1164.2857142857142,Low,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-13335050,45.0,43.90476190476191,Low,87.55100282214526,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12424000,209.0,542.952380952381,Low,486.192387119909,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12458000,1900.0,1608.095238095238,Low,778.0209698128198,High,0.85,True,
phi-3.5-mini-instruct,USGS-12451000,235.0,327.85714285714283,Low,1255.535243930351,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,1580.0,1745.857142857143,Low,1009.0855554321142,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12442500,1930.0,1131.428571428571,Low,1966.7599058711344,High,0.9,True,
phi-3.5-mini-instruct,USGS-12449950,429.0,346.3333333333333,Low,1670.1993533228897,High,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,296.0,316.3333333333333,Low,230.0085108294793,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12447390,4.4,1.9904761904761905,Low,37.20775723529282,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,958.0,967.8571428571428,Low,753.8943709183061,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12431000,468.0,650.047619047619,Low,230.0085108294793,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12472800,48200.0,72823.80952380953,High,31822.81984033152,High,0.95,True,
phi-3.5-mini-instruct,USGS-12447390,40.1,55.12857142857143,Low,37.20775723529282,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12458000,189.0,283.04761904761904,Low,778.0209698128198,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12484500,1630.0,1633.2380952380952,Low,2404.9955726944195,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12431000,1020.0,1029.952380952381,Low,230.0085108294793,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12458000,281.0,388.4285714285714,Low,778.0209698128198,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,436.0,436.0952380952381,Low,266.07643168612685,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12465000,26.9,35.771428571428565,Low,53.21281910789904,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12472600,162.0,207.47619047619048,Low,56.52799863011091,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452500,3650.0,2729.5238095238096,Medium,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-14013000,39.3,37.73809523809524,Low,139.96007401129722,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12465400,0.0,0.0,Low,28.439489028704404,Low,1.0,True,
phi-3.5-mini-instruct,USGS-12442500,734.0,819.5714285714286,Low,1966.7599058711344,Medium,0.6,True,
phi-3.5-mini-instruct,USGS-12449950,747.0,1150.3333333333333,Low,1670.1993533228897,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452990,559.0,518.7619047619048,Low,464.545206702337,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14015000,53.2,41.10000000000001,Low,169.295782003557,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12439500,550.0,711.952380952381,Low,253.09296883655048,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13351000,2020.0,2353.333333333333,Low,936.9136059387152,Low,0.92,True,
phi-3.5-mini-instruct,USGS-14018500,29.2,40.60476190476191,Low,918.4129278545872,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12431500,402.0,419.95238095238096,Low,266.07643168612685,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12472600,110.0,122.42857142857144,Low,56.52799863011091,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14013000,140.0,192.90952380952385,Low,139.96007401129722,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12431500,936.0,715.1428571428571,Low,266.07643168612685,High,0.85,True,
phi-3.5-mini-instruct,USGS-14113000,815.0,841.7142857142857,Low,1233.3436263976494,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12465000,23.7,14.671428571428573,Low,53.21281910789904,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-13344500,84.1,76.6047619047619,Low,183.7302587220333,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12459000,1480.0,1529.5238095238096,Low,3552.3653423727915,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14015000,4.57,12.055238095238096,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12442500,564.0,660.047619047619,Low,1966.7599058711344,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12447390,3.36,2.541428571428572,Low,37.20775723529282,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,34.211009174311926,34.685733512786,Low,28.497420484692174,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12445000,1670.0,2707.1428571428573,Low,2161.6195853191502,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12472800,69200.0,100466.66666666669,High,31822.81984033152,High,0.95,True,
phi-3.5-mini-instruct,USGS-12452800,195.0,255.04761904761904,Low,377.8042179976496,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13335050,121.0,84.84761904761905,Low,87.55100282214526,High,0.9,True,
phi-3.5-mini-instruct,USGS-14015000,35.3,78.4047619047619,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,19.0,19.47619047619047,Low,28.497420484692174,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12442500,418.0,731.4761904761905,Low,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12449500,260.0,245.57142857142856,Low,1502.8300317743503,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12424000,15.0,14.44285714285714,Low,486.192387119909,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12439500,216.0,338.3809523809524,Low,253.09296883655048,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14013700,52.2,39.56190476190475,Low,173.22209602109686,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-13348000,4.84,7.281904761904761,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13334300,26600.0,37233.333333333336,High,18631.86432537051,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12465400,1.0,1.0,Low,28.439489028704404,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12447200,5040.0,4404.285714285715,Medium,2142.1682734627743,High,0.9,True,
phi-3.5-mini-instruct,USGS-13335050,185.0,264.1904761904762,Low,87.55100282214526,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447200,838.0,863.7619047619048,Low,2142.1682734627743,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14013700,176.0,119.50476190476192,Low,173.22209602109686,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-14107000,820.0,153.61904761904762,Low,309.4773905537867,High,0.95,True,
phi-3.5-mini-instruct,USGS-12448500,1670.0,2007.809523809524,Low,1154.4545536589758,High,0.95,True,
phi-3.5-mini-instruct,USGS-12431500,500.0,486.1904761904762,Low,266.07643168612685,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12457000,426.0,463.5238095238095,Low,2623.5994617046144,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12508990,1070.0,1090.6666666666667,Low,3228.228865323477,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12431000,668.0,717.7619047619048,Low,230.0085108294793,Medium,0.6,True,
phi-3.5-mini-instruct,USGS-12465000,40.6,56.75238095238096,Low,53.21281910789904,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,4.7,8.09047619047619,Low,486.192387119909,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13334300,74800.0,55433.333333333336,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-12424000,14.2,25.52380952380953,Low,486.192387119909,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12484500,3590.0,3231.904761904762,Medium,2404.9955726944195,High,0.9,True,
phi-3.5-mini-instruct,USGS-14113000,1580.0,1418.095238095238,Low,1233.3436263976494,High,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,1070.0,1408.095238095238,Low,753.8943709183061,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12500450,2640.0,2890.9523809523807,Low,2543.163189720396,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12505450,19.6,19.00952380952381,Low,28.497420484692174,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12465000,13.2,16.02857142857143,Low,53.21281910789904,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12464800,0.3,0.3,Low,10.235605106276356,Low,1.0,True,
phi-3.5-mini-instruct,USGS-13351000,279.0,345.7619047619048,Low,936.9136059387152,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12458000,74.0,86.28571428571429,Low,778.0209698128198,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12505450,15.4,15.366666666666664,Low,28.497420484692174,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12464800,0.22,0.2404761904761905,Low,10.235605106276356,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12472600,220.0,281.6666666666667,Low,56.52799863011091,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12439500,551.0,430.4761904761905,Low,253.09296883655048,High,0.9,True,
phi-3.5-mini-instruct,USGS-12449950,474.0,446.2380952380952,Low,1670.1993533228897,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452890,99.0,45.42857142857143,Low,81.48119864454674,High,0.9,True,
phi-3.5-mini-instruct,USGS-12449500,4200.0,5091.428571428572,Medium,1502.8300317743503,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12459000,611.0,696.5714285714286,Low,3552.3653423727915,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452890,50.3,26.580952380952382,Low,81.48119864454674,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12452800,452.0,801.4761904761905,Low,377.8042179976496,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13335050,40.0,40.28095238095238,Low,87.55100282214526,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-14013000,104.0,121.63809523809525,Low,139.96007401129722,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12439500,282.0,342.6666666666667,Low,253.09296883655048,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452890,22.6,28.43809523809524,Low,81.48119864454674,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,3220.0,3551.428571428572,Medium,6063.167585115459,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12447390,152.0,174.57142857142858,Low,37.20775723529282,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12484500,1750.0,2396.6666666666665,Low,2404.9955726944195,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,15.0,25.904761904761905,Low,486.192387119909,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,872.0,1012.3809523809524,Low,918.4129278545872,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12439500,130.0,117.0952380952381,Low,253.09296883655048,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14107000,356.0,394.4285714285714,Low,309.4773905537867,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12449500,447.0,465.9047619047619,Low,1502.8300317743503,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14013700,76.0,129.08571428571426,Low,173.22209602109686,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,440.0,440.57142857142856,Low,266.07643168612685,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12508990,2460.0,1976.6666666666667,Low,3228.228865323477,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,71500.0,88200.0,High,31822.81984033152,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14111400,637.0,636.0,Low,753.8943709183061,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12456500,55.5,59.995238095238086,Low,429.0969748447744,Medium,0.6,True,
phi-3.5-mini-instruct,USGS-12447383,505.0,1550.4761904761904,Low,673.2079271093021,Low,0.92,True,
phi-3.5-mini-instruct,USGS-12508990,1590.0,2721.428571428572,Low,3228.228865323477,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12452500,3530.0,3530.0,Medium,1009.0855554321142,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12459000,3860.0,4616.190476190476,Medium,3552.3653423727915,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12457000,1560.0,1457.142857142857,Low,2623.5994617046144,High,0.9,True,
phi-3.5-mini-instruct,USGS-13344500,72.0,72.05714285714285,Low,183.7302587220333,Medium,0.99,True,
phi-3.5-mini-instruct,USGS-12451000,6180.0,4850.952380952381,Medium,1255.535243930351,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,182000.0,148476.19047619047,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,65800.0,68100.0,High,31822.81984033152,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,400.0,443.57142857142856,Low,266.07643168612685,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12431000,322.0,204.04761904761904,Low,230.0085108294793,High,0.85,True,
phi-3.5-mini-instruct,USGS-12452800,153.0,72.37142857142858,Low,377.8042179976496,High,0.9,True,
phi-3.5-mini-instruct,USGS-13348000,14.0,14.0,Low,136.48781261754797,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-13348000,3.89,2.8042857142857143,Low,136.48781261754797,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12472800,103000.0,70419.04761904762,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,34.0,48.0,Low,936.9136059387152,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452890,73.2,143.04761904761904,Low,81.48119864454674,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12449950,369.0,549.1904761904761,Low,1670.1993533228897,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12442500,1940.0,4008.095238095238,Low,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12510500,1780.0,2664.7619047619046,Low,3492.406807749207,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447200,1640.0,1357.6190476190477,Low,2142.1682734627743,High,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,156.0,162.04761904761904,Low,673.2079271093021,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13344500,63.3,62.34285714285714,Low,183.7302587220333,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-14113000,2590.0,3150.0,Low,1233.3436263976494,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12500450,1920.0,2029.047619047619,Low,2543.163189720396,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13334300,25500.0,22209.52380952381,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,528.0,586.6666666666666,Low,253.09296883655048,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12458000,235.0,210.52380952380952,Low,778.0209698128198,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12451000,264.0,365.6190476190476,Low,1255.535243930351,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12502500,119.0,121.83333333333331,Low,83.27659503307245,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-14013000,189.0,134.9571428571429,Low,139.96007401129722,High,0.85,True,
phi-3.5-mini-instruct,USGS-12452890,29.8,27.857142857142858,Low,81.48119864454674,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13334300,14900.0,14666.666666666666,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-12448000,55.0,60.42857142857143,Low,424.7138682386691,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12431500,426.0,411.7619047619048,Low,266.07643168612685,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12502500,199.0,340.42857142857144,Low,83.27659503307245,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12462500,2250.0,1684.2857142857142,Low,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12505450,35.9,37.16190476190476,Low,28.497420484692174,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,42.0,18.6,Low,918.4129278545872,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14113000,1330.0,1906.6666666666667,Low,1233.3436263976494,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12457000,825.0,1107.5,Low,2623.5994617046144,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,533.0,558.5714285714286,Low,918.4129278545872,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12510500,3770.0,3054.7619047619046,Medium,3492.406807749207,High,0.9,True,
phi-3.5-mini-instruct,USGS-13344500,68.1,68.95714285714287,Low,183.7302587220333,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12447390,38.0,72.80952380952381,Low,37.20775723529282,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14013700,132.0,135.84285714285716,Low,173.22209602109686,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12488500,124.0,157.85714285714286,Low,279.3940058356053,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12465400,0.0,0.0,Low,28.439489028704404,Low,1.0,True,
phi-3.5-mini-instruct,USGS-12442500,258.0,362.6190476190476,Low,1966.7599058711344,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12449950,800.0,1265.952380952381,Low,1670.1993533228897,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,403.0,650.5714285714286,Low,918.4129278545872,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14107000,137.0,179.0952380952381,Low,309.4773905537867,Low,0.76589042,True,
phi-3.5-mini-instruct,USGS-12447390,2.74,3.7042857142857137,Low,37.20775723529282,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14015000,102.0,22.66619047619048,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,1530.0,633.1904761904761,Low,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,6280.0,2750.0,Medium,3884.520412338176,High,0.95,True,
phi-3.5-mini-instruct,USGS-12500450,10900.0,12446.666666666666,High,2543.163189720396,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12458000,678.0,182.16666666666663,Low,778.0209698128198,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,442.0,406.0,Low,936.9136059387152,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12449950,407.0,363.2857142857143,Low,1670.1993533228897,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12472600,191.0,265.85714285714283,Low,56.52799863011091,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14018500,411.0,752.2380952380952,Low,918.4129278545872,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14013700,41.7,135.55714285714285,Low,173.22209602109686,Low,0.92,True,
phi-3.5-mini-instruct,USGS-12484500,1770.0,2333.809523809524,Low,2404.9955726944195,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13335050,114.0,136.0952380952381,Low,87.55100282214526,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452800,383.0,709.3333333333334,Low,377.8042179976496,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14013700,35.5,27.94761904761905,Low,173.22209602109686,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452990,602.0,734.0952380952381,Low,464.545206702337,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12449500,1350.0,745.7142857142857,Low,1502.8300317743503,High,0.9,True,
