,source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
1397,ftes_1hour,2/8/2025 2:00,2025-02-08T02:00:00,-0.3258048,0.732798804,-0.340842357,-0.094415743,-0.415690953,-0.080222128,0.731233059,-0.074027058,0.379313676,-0.385086758,-0.406955464,-0.409878675,FALSE,FALSE,1,0,0.004756705
1398,ftes_1hour,2/8/2025 3:00,2025-02-08T03:00:00,-0.326071435,0.732301411,-0.340883003,-0.094780736,-0.415710446,-0.081228976,0.731043199,-0.07437227,0.379595817,-0.384911157,-0.407056778,-0.409429071,FALSE,FALSE,1,0,0.067150924
1399,ftes_1hour,2/8/2025 4:00,2025-02-08T04:00:00,-0.32670515,0.732271143,-0.34085619,-0.093409944,-0.415674426,-0.080541075,0.731139646,-0.073973555,0.379202158,-0.384810129,-0.4070824,-0.410206961,FALSE,FALSE,1,0,0.001136409
1400,ftes_1hour,2/8/2025 5:00,2025-02-08T05:00:00,-0.32575767,0.732229791,-0.340883924,-0.092816324,-0.415675066,-0.080064351,0.731493175,-0.074742927,0.379069183,-0.38456883,-0.407022089,-0.410107297,FALSE,FALSE,1,0,-0.002183301
1401,ftes_1hour,2/8/2025 6:00,2025-02-08T06:00:00,-0.325541529,0.731848145,-0.340966938,-0.094084279,-0.415724376,-0.081091389,0.730778896,-0.075302367,0.379225392,-0.384711214,-0.406992182,-0.409476163,FALSE,FALSE,1,0,-0.064725856
1402,ftes_1hour,2/8/2025 7:00,2025-02-08T07:00:00,-0.326125565,0.730923011,-0.341020801,-0.09338915,-0.415711433,-0.081095437,0.730325586,-0.075296164,0.379174222,-0.384971462,-0.407016245,-0.409141346,FALSE,FALSE,1,0,0.05693072
1403,ftes_1hour,2/8/2025 8:00,2025-02-08T08:00:00,-0.325863338,0.730564438,-0.340999673,-0.093911439,-0.415647812,-0.080554215,0.730274791,-0.073922424,0.380167165,-0.385240377,-0.407114999,-0.408802273,FALSE,FALSE,1,0,-0.050259879
1404,ftes_1hour,2/8/2025 9:00,2025-02-08T09:00:00,-0.326420901,0.730917215,-0.34096819,-0.095073376,-0.415723547,-0.079321029,0.731477733,-0.072673307,0.379969329,-0.384975319,-0.407034586,-0.409198893,FALSE,FALSE,1,0,-0.023577056
1405,ftes_1hour,2/8/2025 10:00,2025-02-08T10:00:00,-0.327262381,0.731443092,-0.340926712,-0.093344418,-0.415757778,-0.081186807,0.731350212,-0.073266221,0.379331581,-0.384841359,-0.407072732,-0.409768406,FALSE,FALSE,1,0,-0.023294882
1406,ftes_1hour,2/8/2025 11:00,2025-02-08T11:00:00,-0.325888507,0.731623438,-0.340926839,-0.093683497,-0.415737098,-0.081476066,0.730957437,-0.074817764,0.378951918,-0.384941642,-0.407127948,-0.410135193,FALSE,FALSE,1,0,0.004169158
1407,ftes_1hour,2/8/2025 12:00,2025-02-08T12:00:00,-0.326505152,0.73115318,-0.340842242,-0.092789509,-0.415717563,-0.080138339,0.730779356,-0.074211173,0.378687046,-0.384889508,-0.407151206,-0.409376326,FALSE,FALSE,1,0,0.027098116
1408,ftes_1hour,2/8/2025 13:00,2025-02-08T13:00:00,-0.325929435,0.7306088,-0.340894712,-0.092956557,-0.41570505,-0.081399874,0.730772446,-0.075267726,0.379134959,-0.384614639,-0.407120891,-0.409900204,FALSE,FALSE,1,0,-0.034939412
1409,ftes_1hour,2/8/2025 14:00,2025-02-08T14:00:00,-0.327285739,0.730273857,-0.340887413,-0.090775131,-0.415644739,-0.081482542,0.730645504,-0.075577307,0.37931272,-0.384807517,-0.407128316,-0.410423498,FALSE,FALSE,1,0,0.008370608
1410,ftes_1hour,2/8/2025 15:00,2025-02-08T15:00:00,-0.326911791,0.730200961,-0.340939211,-0.090945527,-0.415671289,-0.081748869,0.730385991,-0.075831912,0.379877278,-0.384675026,-0.407117884,-0.409282371,FALSE,FALSE,1,0,-0.007677877
1411,ftes_1hour,2/8/2025 16:00,2025-02-08T16:00:00,-0.326736877,0.729922529,-0.340930689,-0.091359758,-0.415664163,-0.082113189,0.729334659,-0.073544432,0.379899463,-0.384932298,-0.407106279,-0.409160556,FALSE,FALSE,1,0,-0.058409867
1412,ftes_1hour,2/8/2025 17:00,2025-02-08T17:00:00,-0.326757919,0.729857212,-0.34092123,-0.090088103,-0.415682583,-0.08106037,0.728951087,-0.07144039,0.37985952,-0.384963372,-0.407050885,-0.409569507,FALSE,FALSE,1,0,0.112138087
1413,ftes_1hour,2/8/2025 18:00,2025-02-08T18:00:00,-0.326601531,0.729843725,-0.341098571,-0.090591448,-0.415698172,-0.082657012,0.72947887,-0.072680351,0.379980757,-0.38455345,-0.407098787,-0.409780701,FALSE,FALSE,1,0,-0.003730277
1414,ftes_1hour,2/8/2025 19:00,2025-02-08T19:00:00,-0.325745863,0.72974274,-0.341108125,-0.090742131,-0.41575262,-0.083393328,0.729512302,-0.071649325,0.379957812,-0.38471013,-0.407077555,-0.411219962,FALSE,FALSE,1,0,-0.004884416
1415,ftes_1hour,2/8/2025 20:00,2025-02-08T20:00:00,-0.326069836,0.729615117,-0.341099641,-0.091658762,-0.415736856,-0.083173746,0.728529634,-0.072019735,0.380282641,-0.384698757,-0.407069165,-0.409776097,FALSE,FALSE,1,0,0.013708602
1416,ftes_1hour,2/8/2025 21:00,2025-02-08T21:00:00,-0.326314786,0.729041088,-0.34106906,-0.091376177,-0.415795567,-0.082848789,0.72783759,-0.072106064,0.380512001,-0.384735274,-0.407065577,-0.410128561,FALSE,FALSE,1,0,0.084511482
1417,ftes_1hour,2/8/2025 22:00,2025-02-08T22:00:00,-0.326675004,0.728402857,-0.341068961,-0.091584069,-0.4157691,-0.082229694,0.72728448,-0.072488459,0.380617458,-0.38466716,-0.407066812,-0.41041535,FALSE,FALSE,1,0,0.063749526
1418,ftes_1hour,2/8/2025 23:00,2025-02-08T23:00:00,-0.325410672,0.728465052,-0.341100775,-0.090951805,-0.415770882,-0.082050986,0.727192498,-0.07285399,0.380730634,-0.384770146,-0.40695945,-0.410167729,FALSE,FALSE,1,0,0.001188359
1419,ftes_1hour,2/9/2025 0:00,2025-02-09T00:00:00,-0.322997764,0.729586846,-0.341200875,-0.094286692,-0.415568265,-0.078022305,0.727628801,-0.072196147,0.381074941,-0.384827999,-0.406891482,-0.409353019,FALSE,FALSE,1,0,0.016286486
1420,ftes_1hour,2/9/2025 1:00,2025-02-09T01:00:00,-0.32591627,0.726807886,-0.34120441,-0.089094894,-0.41579709,-0.084309656,0.725804787,-0.072497328,0.381736657,-0.385016644,-0.406990543,-0.411500765,FALSE,FALSE,1,0,0.033983228
1421,ftes_1hour,2/9/2025 2:00,2025-02-09T02:00:00,-0.32685261,0.724488202,-0.341214706,-0.089956147,-0.415777385,-0.084674129,0.723366283,-0.071826638,0.384129891,-0.385003953,-0.407032848,-0.411397322,FALSE,FALSE,1,0,0.089375677
1422,ftes_1hour,2/9/2025 3:00,2025-02-09T03:00:00,-0.32700685,0.725028347,-0.341136378,-0.089095523,-0.415792571,-0.083661056,0.724171874,-0.073534257,0.387608135,-0.385078156,-0.407052598,-0.411213147,FALSE,FALSE,1,0,-0.127782756
1423,ftes_1hour,2/9/2025 4:00,2025-02-09T04:00:00,-0.326414945,0.725337096,-0.341227427,-0.087886235,-0.415776536,-0.083091545,0.72481035,-0.072843863,0.390698106,-0.385070841,-0.406995376,-0.412012333,FALSE,FALSE,1,0,0.018345935
1424,ftes_1hour,2/9/2025 5:00,2025-02-09T05:00:00,-0.325184801,0.724842986,-0.340872221,-0.088748128,-0.415802294,-0.082557048,0.724415933,-0.073806329,0.392338147,-0.385117894,-0.406983406,-0.412039599,FALSE,FALSE,1,0,-0.015186025
1425,ftes_1hour,2/9/2025 6:00,2025-02-09T06:00:00,-0.325494136,0.725309565,-0.341000192,-0.09029266,-0.415766638,-0.083678967,0.724319046,-0.073722022,0.391826882,-0.385125515,-0.40705512,-0.412372726,FALSE,FALSE,1,0,-0.05537786
1426,ftes_1hour,2/9/2025 7:00,2025-02-09T07:00:00,-0.32428885,0.725800667,-0.340846336,-0.090941962,-0.415829554,-0.082929604,0.725032474,-0.073584107,0.393072389,-0.38484206,-0.407080126,-0.411704919,FALSE,FALSE,1,0,0.014199758
1427,ftes_1hour,2/9/2025 8:00,2025-02-09T08:00:00,-0.325922508,0.725685192,-0.340856768,-0.092871453,-0.415777231,-0.082532154,0.725071735,-0.073270493,0.394682591,-0.384752177,-0.407096601,-0.412389141,FALSE,FALSE,1,0,0.001968909
1428,ftes_1hour,2/9/2025 9:00,2025-02-09T09:00:00,-0.325546093,0.725595353,-0.34092312,-0.093047777,-0.415746556,-0.08264602,0.724901125,-0.073230673,0.396284513,-0.384776904,-0.407060055,-0.411703805,FALSE,FALSE,1,0,-0.009266176
1429,ftes_1hour,2/9/2025 10:00,2025-02-09T10:00:00,-0.324582359,0.724836632,-0.340909151,-0.091015279,-0.415751131,-0.080912705,0.72400117,-0.073049142,0.39780423,-0.384757349,-0.407096252,-0.41237437,FALSE,FALSE,1,0,-0.029190354
1430,ftes_1hour,2/9/2025 11:00,2025-02-09T11:00:00,-0.325665721,0.724871966,-0.341088971,-0.091477024,-0.415744534,-0.081898495,0.724003528,-0.072099789,0.400032048,-0.385185635,-0.40706355,-0.412261909,FALSE,FALSE,1,0,-0.001782718
1431,ftes_1hour,2/9/2025 12:00,2025-02-09T12:00:00,-0.326046449,0.724849005,-0.340972292,-0.091727137,-0.415774541,-0.081689522,0.723739806,-0.072263622,0.401357307,-0.384704042,-0.407026565,-0.412842356,FALSE,FALSE,1,0,0.001592052
1432,ftes_1hour,2/9/2025 13:00,2025-02-09T13:00:00,-0.3267147,0.724826489,-0.340968283,-0.092473236,-0.415770645,-0.082705927,0.723997946,-0.072469685,0.402637686,-0.384904707,-0.407086662,-0.41237195,FALSE,FALSE,1,0,0.000625438
1433,ftes_1hour,2/9/2025 14:00,2025-02-09T14:00:00,-0.32632703,0.724734645,-0.340919923,-0.091174698,-0.415836504,-0.08250888,0.723872978,-0.0716605,0.40355408,-0.384637875,-0.407027947,-0.413305163,FALSE,FALSE,1,0,-0.009202461
1434,ftes_1hour,2/9/2025 15:00,2025-02-09T15:00:00,-0.3267311,0.724120396,-0.340948738,-0.088689988,-0.415820441,-0.082073041,0.723417116,-0.071040732,0.404468407,-0.385054792,-0.407038893,-0.413707222,FALSE,FALSE,1,0,0.05461062
1435,ftes_1hour,2/9/2025 16:00,2025-02-09T16:00:00,-0.326044517,0.723704067,-0.340950668,-0.090416758,-0.415836636,-0.082013895,0.723135583,-0.071434385,0.404893933,-0.385221597,-0.40706512,-0.414185972,FALSE,FALSE,1,0,-0.022620649
1436,ftes_1hour,2/9/2025 17:00,2025-02-09T17:00:00,-0.325980569,0.72409307,-0.341010161,-0.09095159,-0.415859041,-0.081413925,0.723493002,-0.071997334,0.40546057,-0.385218562,-0.407082152,-0.413733579,FALSE,FALSE,1,0,0.220327006
1437,ftes_1hour,2/9/2025 18:00,2025-02-09T18:00:00,-0.325672936,0.724272077,-0.340924591,-0.091028443,-0.415846028,-0.082241962,0.723843627,-0.072007512,0.407035586,-0.385258049,-0.407005596,-0.413977236,FALSE,FALSE,1,0,0.020534779
1438,ftes_1hour,2/9/2025 19:00,2025-02-09T19:00:00,-0.325669278,0.724536242,-0.340897938,-0.091541321,-0.415789915,-0.082380659,0.723936189,-0.070917415,0.408250101,-0.38532899,-0.40707178,-0.412776489,FALSE,FALSE,1,0,2.622043461
1439,ftes_1hour,2/9/2025 20:00,2025-02-09T20:00:00,-0.325768546,0.724276647,-0.340815321,-0.094226619,-0.415788541,-0.083199628,0.723431367,-0.071009005,0.407416044,-0.385069972,-0.407046862,-0.412885068,FALSE,FALSE,1,0,0.094376092
1440,ftes_1hour,2/9/2025 21:00,2025-02-09T21:00:00,-0.326215518,0.723798922,-0.340560199,-0.09406007,-0.415773121,-0.083577135,0.722925909,-0.070852237,0.408514143,-0.385444535,-0.407060663,-0.41378168,FALSE,FALSE,1,0,0.038218599
1441,ftes_1hour,2/9/2025 22:00,2025-02-09T22:00:00,-0.326058318,0.723967898,-0.340553544,-0.095135796,-0.415781265,-0.083914118,0.722983459,-0.070787973,0.409208339,-0.385223305,-0.407148473,-0.413023562,FALSE,FALSE,1,0,0.03844026
1442,ftes_1hour,2/9/2025 23:00,2025-02-09T23:00:00,-0.325486538,0.723953854,-0.340838959,-0.098203081,-0.415815946,-0.083872161,0.723108495,-0.0711426,0.409976381,-0.385090985,-0.407108737,-0.41249276,FALSE,FALSE,1,0,-0.001490263
1443,ftes_1hour,2/10/2025 0:00,2025-02-10T00:00:00,-0.326942595,0.724597166,-0.341547744,-0.096292259,-0.41613026,-0.0922029,0.723857363,-0.070058163,0.410651161,-0.38523321,-0.407135584,-0.413246686,FALSE,FALSE,1,0,-0.016644158
1444,ftes_1hour,2/10/2025 1:00,2025-02-10T01:00:00,-0.326920741,0.72380639,-0.341279449,-0.097168038,-0.415831839,-0.084425722,0.723141311,-0.071761579,0.412186465,-0.385017202,-0.407110734,-0.412667983,FALSE,FALSE,1,0,-1.314751755
1445,ftes_1hour,2/10/2025 2:00,2025-02-10T02:00:00,-0.324695835,0.723451884,-0.341314183,-0.097540234,-0.415856855,-0.083226867,0.722963305,-0.071487956,0.413149073,-0.384791943,-0.407178408,-0.412477068,FALSE,FALSE,1,0,-0.006384951
1446,ftes_1hour,2/10/2025 3:00,2025-02-10T03:00:00,-0.325362559,0.723315288,-0.341391413,-0.101002283,-0.415894505,-0.083847836,0.72285095,-0.070850037,0.414038855,-0.384628567,-0.407180398,-0.413117736,FALSE,FALSE,1,0,0.006842448
1447,ftes_1hour,2/10/2025 4:00,2025-02-10T04:00:00,-0.325391278,0.723052907,-0.341418416,-0.099561825,-0.415835299,-0.083591154,0.72244197,-0.071051906,0.414297422,-0.384273854,-0.407162927,-0.412866224,FALSE,FALSE,1,0,0.331201417
1448,ftes_1hour,2/10/2025 5:00,2025-02-10T05:00:00,-0.325642084,0.722348356,-0.341344259,-0.097990896,-0.415767471,-0.08393294,0.721756473,-0.072271381,0.415433457,-0.384609286,-0.407163218,-0.412831368,FALSE,FALSE,1,0,0.1014245
1449,ftes_1hour,2/10/2025 6:00,2025-02-10T06:00:00,-0.3261459,0.722254617,-0.341339505,-0.097928057,-0.415754249,-0.08296092,0.7221396,-0.071943403,0.416128627,-0.384689689,-0.407157205,-0.412847015,FALSE,FALSE,1,0,0.006159059
1450,ftes_1hour,2/10/2025 7:00,2025-02-10T07:00:00,-0.326481709,0.721799963,-0.341520073,-0.09959026,-0.415789968,-0.08309051,0.721487343,-0.07288213,0.416643475,-0.384777368,-0.407180045,-0.413092937,FALSE,FALSE,1,0,0.048572844
1451,ftes_1hour,2/10/2025 8:00,2025-02-10T08:00:00,-0.325675091,0.721550735,-0.341435557,-0.099076924,-0.415705187,-0.084143267,0.721411163,-0.073557798,0.417571682,-0.385182205,-0.407201194,-0.413436989,FALSE,FALSE,1,0,-0.011819742
1452,ftes_1hour,2/10/2025 9:00,2025-02-10T09:00:00,-0.326245212,0.721579603,-0.341445058,-0.098963682,-0.415701106,-0.085041493,0.721458498,-0.07542191,0.417863422,-0.385456608,-0.407147265,-0.413095111,FALSE,FALSE,1,0,-0.0024372
1453,ftes_1hour,2/10/2025 10:00,2025-02-10T10:00:00,-0.324522279,0.721073232,-0.341446564,-0.099469835,-0.415797174,-0.084032615,0.721242169,-0.073284738,0.418522444,-0.38528292,-0.407146843,-0.412555805,FALSE,FALSE,1,0,-0.011272101
1454,ftes_1hour,2/10/2025 11:00,2025-02-10T11:00:00,-0.325134332,0.721335613,-0.34133833,-0.101339633,-0.415820118,-0.084983431,0.721329861,-0.074180011,0.419071705,-0.385024977,-0.407223672,-0.41312118,FALSE,FALSE,1,0,-0.016167407
1455,ftes_1hour,2/10/2025 12:00,2025-02-10T12:00:00,-0.325507972,0.721354785,-0.341391217,-0.101446853,-0.415770003,-0.085173862,0.7209875,-0.075576456,0.419131434,-0.384919806,-0.407251169,-0.412591602,FALSE,FALSE,1,0,-0.002461704
1456,ftes_1hour,2/10/2025 13:00,2025-02-10T13:00:00,-0.32591033,0.720950178,-0.341431932,-0.103266653,-0.415746812,-0.085297591,0.720638203,-0.075222256,0.419586363,-0.384829489,-0.407142595,-0.414041404,FALSE,FALSE,1,0,0.035922734
1457,ftes_1hour,2/10/2025 14:00,2025-02-10T14:00:00,-0.326260424,0.721116033,-0.34136287,-0.101407684,-0.415731641,-0.085896977,0.720682151,-0.075237806,0.419845762,-0.384757391,-0.407234726,-0.414030954,FALSE,FALSE,1,0,-0.017803649
1458,ftes_1hour,2/10/2025 15:00,2025-02-10T15:00:00,-0.326408709,0.721231285,-0.341533954,-0.101647305,-0.415761465,-0.08596199,0.720475283,-0.074779854,0.419984091,-0.385100589,-0.407167361,-0.413771751,FALSE,FALSE,1,0,-0.02882554
1459,ftes_1hour,2/10/2025 16:00,2025-02-10T16:00:00,-0.325421902,0.720699611,-0.341394418,-0.101567657,-0.415751419,-0.084994843,0.719649224,-0.07437869,0.420328439,-0.385351625,-0.407173761,-0.41387601,FALSE,FALSE,1,0,-0.020165656
1460,ftes_1hour,2/10/2025 17:00,2025-02-10T17:00:00,-0.324602063,0.72036333,-0.341029729,-0.103700232,-0.415838259,-0.08745037,0.719673063,-0.073559075,0.420874729,-0.384890584,-0.407136168,-0.414333902,FALSE,FALSE,1,0,-0.015495097
1461,ftes_1hour,2/10/2025 18:00,2025-02-10T18:00:00,-0.324787701,0.720395766,-0.34107745,-0.103615223,-0.41579247,-0.086807681,0.71973069,-0.072580825,0.42116009,-0.38492938,-0.407145621,-0.414437969,FALSE,FALSE,1,0,-0.006943927
1462,ftes_1hour,2/10/2025 19:00,2025-02-10T19:00:00,-0.324866209,0.720772284,-0.341141838,-0.103439426,-0.41582253,-0.086251116,0.720503514,-0.073417559,0.421547792,-0.384730066,-0.407191334,-0.414288295,FALSE,FALSE,1,0,-0.174775602
1463,ftes_1hour,2/10/2025 20:00,2025-02-10T20:00:00,-0.325279211,0.720651794,-0.34103644,-0.103605461,-0.415807663,-0.086738091,0.720518275,-0.07536982,0.422303402,-0.384717836,-0.407191058,-0.414855369,FALSE,FALSE,1,0,0.009997291
1464,ftes_1hour,2/10/2025 21:00,2025-02-10T21:00:00,-0.325734824,0.721046035,-0.341037643,-0.103432864,-0.415823908,-0.085220326,0.720491607,-0.075240599,0.423181215,-0.384588892,-0.407214303,-0.414033677,FALSE,FALSE,1,0,-0.032024087
1465,ftes_1hour,2/10/2025 22:00,2025-02-10T22:00:00,-0.325977622,0.72155341,-0.341154586,-0.102900611,-0.415874038,-0.084744046,0.721649193,-0.074598526,0.424782438,-0.384894198,-0.407255377,-0.415412323,FALSE,FALSE,1,0,-0.076491765
1466,ftes_1hour,2/10/2025 23:00,2025-02-10T23:00:00,-0.324976493,0.722530039,-0.3411151,-0.106109358,-0.415869989,-0.086197974,0.722271822,-0.075245804,0.425921661,-0.384750779,-0.407194115,-0.415480565,FALSE,FALSE,1,0,0.034830962
1467,ftes_1hour,2/11/2025 0:00,2025-02-11T00:00:00,-0.327647676,0.722319408,-0.341828426,-0.103280304,-0.416153436,-0.093266944,0.722132752,-0.07555601,0.425639616,-0.384581226,-0.407031325,-0.41658048,FALSE,FALSE,1,0,0.002265558
1468,ftes_1hour,2/11/2025 1:00,2025-02-11T01:00:00,-0.324694207,0.720267118,-0.34098805,-0.100683644,-0.415660252,-0.084568918,0.720663649,-0.074718005,0.425997856,-0.384520409,-0.407352241,-0.41518394,FALSE,FALSE,1,0,-0.025834653
1469,ftes_1hour,2/11/2025 2:00,2025-02-11T02:00:00,-0.324958293,0.719961733,-0.340573093,-0.088871847,-0.415391481,-0.076901605,0.72026286,-0.073074817,0.425281434,-0.384440339,-0.407366654,-0.414897496,FALSE,FALSE,1,0,0.04139922
1470,ftes_1hour,2/11/2025 3:00,2025-02-11T03:00:00,-0.325788441,0.719239014,-0.340595877,-0.090944452,-0.415433004,-0.078068379,0.719676626,-0.073450187,0.424589311,-0.384026142,-0.407264059,-0.414851846,FALSE,FALSE,1,0,0.031019868
1471,ftes_1hour,2/11/2025 4:00,2025-02-11T04:00:00,-0.325894777,0.71842523,-0.340825005,-0.091471596,-0.41557316,-0.077426956,0.719017866,-0.074063425,0.424523143,-0.383610617,-0.407281164,-0.416133346,FALSE,FALSE,1,0,0.277339652
1472,ftes_1hour,2/11/2025 5:00,2025-02-11T05:00:00,-0.326288208,0.717991532,-0.340832667,-0.094590041,-0.41554439,-0.077971767,0.718092569,-0.073161791,0.424452616,-0.383639294,-0.407322587,-0.416037245,FALSE,FALSE,1,0,0.039436943
1473,ftes_1hour,2/11/2025 6:00,2025-02-11T06:00:00,-0.326146909,0.718144346,-0.340902674,-0.09328991,-0.415559535,-0.078204785,0.718341553,-0.072459977,0.424409059,-0.384454972,-0.407356218,-0.41524037,FALSE,FALSE,1,0,0.038679645
1474,ftes_1hour,2/11/2025 7:00,2025-02-11T07:00:00,-0.325401533,0.718335392,-0.341359418,-0.092563713,-0.415554524,-0.07846746,0.71856947,-0.07175464,0.424393126,-0.384670882,-0.407349647,-0.415637766,FALSE,FALSE,1,0,0.008710348
1475,ftes_1hour,2/11/2025 8:00,2025-02-11T08:00:00,-0.326190746,0.718556087,-0.34143557,-0.093216351,-0.415552866,-0.078781137,0.71820588,-0.073525934,0.424746792,-0.384467178,-0.407335394,-0.415408852,FALSE,FALSE,1,0,-0.010754142
1476,ftes_1hour,2/11/2025 9:00,2025-02-11T09:00:00,-0.325407224,0.718403607,-0.341308827,-0.093897964,-0.415578157,-0.078000366,0.717944578,-0.073443134,0.425209635,-0.384880574,-0.4073259,-0.415262849,FALSE,FALSE,1,0,-0.00766601
1477,ftes_1hour,2/11/2025 10:00,2025-02-11T10:00:00,-0.325114305,0.71821022,-0.341315797,-0.097200172,-0.415611826,-0.079179475,0.717333439,-0.072526093,0.427170029,-0.385008656,-0.407379369,-0.415966116,FALSE,FALSE,1,0,-0.024575509
1478,ftes_1hour,2/11/2025 11:00,2025-02-11T11:00:00,-0.327006854,0.718058075,-0.341462005,-0.096291724,-0.4156094,-0.078425667,0.717131033,-0.073817547,0.428786112,-0.385674166,-0.407365228,-0.415322323,FALSE,FALSE,1,0,0.002321443
1479,ftes_1hour,2/11/2025 12:00,2025-02-11T12:00:00,-0.325495587,0.717954861,-0.341455163,-0.096531481,-0.41559358,-0.077904364,0.717238948,-0.074065738,0.430214193,-0.385927154,-0.40734491,-0.414971557,FALSE,FALSE,1,0,-0.003078597
1480,ftes_1hour,2/11/2025 13:00,2025-02-11T13:00:00,-0.326824632,0.717963221,-0.341661177,-0.096088234,-0.415684096,-0.080875123,0.717358328,-0.074068612,0.430789271,-0.385493195,-0.407346517,-0.415718047,FALSE,FALSE,1,0,-0.000826651
1481,ftes_1hour,2/11/2025 14:00,2025-02-11T14:00:00,-0.326839037,0.718061307,-0.341548865,-0.09544544,-0.415657161,-0.080974705,0.717169585,-0.073541489,0.431541951,-0.384956313,-0.407323639,-0.415549008,FALSE,FALSE,1,0,-0.247882087
1482,ftes_1hour,2/11/2025 15:00,2025-02-11T15:00:00,-0.327200662,0.717842062,-0.341571823,-0.095723812,-0.415650987,-0.080231593,0.717122909,-0.072657386,0.431590914,-0.385561699,-0.407387033,-0.414762409,FALSE,FALSE,1,0,0.021420561
1483,ftes_1hour,2/11/2025 16:00,2025-02-11T16:00:00,-0.326483052,0.7183024,-0.341621278,-0.096360275,-0.415603206,-0.08026382,0.717860521,-0.074416612,0.431274329,-0.384307619,-0.407444351,-0.414845331,FALSE,FALSE,1,0,0.022699294
1484,ftes_1hour,2/11/2025 17:00,2025-02-11T17:00:00,-0.326690044,0.718473271,-0.341667899,-0.095675043,-0.415693963,-0.081259566,0.718554431,-0.074678328,0.431556262,-0.384094701,-0.407306172,-0.415457446,FALSE,FALSE,1,0,-0.030578583
1485,ftes_1hour,2/11/2025 18:00,2025-02-11T18:00:00,-0.326284853,0.71863634,-0.341675435,-0.096126013,-0.415699229,-0.081962901,0.718591753,-0.074415783,0.431389161,-0.383979282,-0.407269485,-0.415824334,FALSE,FALSE,1,0,0.014017899
1486,ftes_1hour,2/11/2025 19:00,2025-02-11T19:00:00,-0.32741135,0.718506709,-0.341735476,-0.094415432,-0.415706455,-0.081650423,0.718900164,-0.074535095,0.431227103,-0.384033,-0.407274724,-0.415829686,FALSE,FALSE,1,0,0.003581034
1487,ftes_1hour,2/11/2025 20:00,2025-02-11T20:00:00,-0.326045557,0.718843882,-0.341752295,-0.095065302,-0.415713971,-0.081770851,0.719499527,-0.074132233,0.431437169,-0.3842008,-0.407274351,-0.416099413,FALSE,FALSE,1,0,0.008367579
1488,ftes_1hour,2/11/2025 21:00,2025-02-11T21:00:00,-0.327319593,0.718829168,-0.341946151,-0.094606945,-0.41567715,-0.082333029,0.71928182,-0.075515819,0.431446717,-0.384280292,-0.407291531,-0.414805569,FALSE,FALSE,1,0,-0.000178802
1489,ftes_1hour,2/11/2025 22:00,2025-02-11T22:00:00,-0.32632827,0.718354898,-0.341768803,-0.093522889,-0.415730334,-0.082676122,0.719408765,-0.075305125,0.431435669,-0.384254173,-0.407314778,-0.415378097,FALSE,FALSE,1,0,-0.017973519
1490,ftes_1hour,2/11/2025 23:00,2025-02-11T23:00:00,-0.326209849,0.718027534,-0.341823692,-0.092706417,-0.415721833,-0.081466032,0.718580497,-0.071856171,0.431862358,-0.384373179,-0.407332903,-0.415526949,FALSE,FALSE,1,0,-0.100995687
